emp_no,first_name,last_name,title,to_date
106534,Shounak,Trogemann,Senior Engineer,1/1/99
106536,Ramachenga,Koblick,Engineer,1/1/99
106541,Georgy,Anguita,Senior Staff,1/1/99
106547,Quingbo,dAstous,Senior Engineer,1/1/99
106548,Nechama,Masada,Staff,1/1/99
106552,Abdulla,Schaap,Senior Engineer,1/1/99
106555,Rosalyn,Gaughan,Engineer,1/1/99
106558,Otilia,Brobst,Senior Engineer,1/1/99
106560,Tsuneo,Baar,Technique Leader,1/1/99
106561,Xiaoheng,Tokunaga,Staff,1/1/99
106565,Chikara,Munawer,Engineer,1/1/99
106567,Weiye,Chepyzhov,Senior Engineer,1/1/99
106569,Tetsushi,Thorensen,Senior Engineer,1/1/99
106571,Marke,Gaughan,Engineer,1/1/99
106582,Yinlin,Coney,Senior Engineer,1/1/99
106584,Petter,Heydon,Senior Engineer,1/1/99
106587,Heekeun,Ranka,Engineer,1/1/99
106589,Krister,Weedman,Senior Engineer,1/1/99
106591,Huei,Mamelak,Senior Engineer,1/1/99
106606,Yuuichi,Wynblatt,Senior Engineer,1/1/99
106611,Shir,Vecchi,Senior Engineer,1/1/99
106612,Mabhin,Yetim,Technique Leader,1/1/99
106616,Luigi,Braunschweig,Senior Engineer,1/1/99
106623,Abdelghani,Schaft,Senior Engineer,1/1/99
106629,Filipp,Haumacher,Senior Engineer,1/1/99
106630,Vojin,Maliniak,Senior Staff,1/1/99
106631,Phuoc,Raoux,Engineer,1/1/99
106633,Jinxi,Kugler,Senior Engineer,1/1/99
106645,Mechthild,Murtagh,Senior Engineer,1/1/99
106647,Francoise,Escriba,Senior Staff,1/1/99
106648,Khue,Masamoto,Senior Engineer,1/1/99
106650,Monique,Itzfeldt,Technique Leader,1/1/99
106657,Goa,Mandell,Senior Staff,1/1/99
106659,Toshiko,Halloran,Senior Engineer,1/1/99
106667,Stabislas,Anick,Senior Engineer,1/1/99
106670,Uli,Provine,Senior Staff,1/1/99
106671,Yuguang,Garnick,Senior Staff,1/1/99
106679,Mahmut,Tasistro,Engineer,1/1/99
106680,Arie,Felcyn,Senior Staff,1/1/99
106690,Shushma,Heyers,Senior Engineer,1/1/99
106698,Xiaoqiang,Haddadi,Technique Leader,1/1/99
106703,Gennady,Kuzuoka,Senior Engineer,1/1/99
106715,Kwangho,Worfolk,Senior Engineer,1/1/99
106721,Shigehiro,Furedi,Engineer,1/1/99
106722,Jolita,Underwood,Assistant Engineer,1/1/99
106730,Kannan,Kirkerud,Engineer,1/1/99
106736,Marla,Raczkowsky,Senior Engineer,1/1/99
106737,Shigeu,Rosay,Engineer,1/1/99
106743,Alselm,Erez,Engineer,1/1/99
106751,Sushant,Salvesen,Staff,1/1/99
106756,Arup,Suessmith,Staff,1/1/99
106773,Tokuyasu,Simmel,Senior Engineer,1/1/99
106777,Gad,Speer,Senior Staff,1/1/99
106782,Pranav,Puppo,Senior Staff,1/1/99
106790,Parke,Rodiger,Senior Engineer,1/1/99
106795,Arlette,Binding,Engineer,1/1/99
106797,Aran,Raoux,Senior Engineer,1/1/99
106798,Phillip,Dratva,Senior Engineer,1/1/99
106802,Baruch,Parhami,Senior Staff,1/1/99
106807,Lenore,McAlpine,Engineer,1/1/99
106815,Kwangjo,Varley,Staff,1/1/99
106826,Slavian,Bennet,Senior Staff,1/1/99
106836,Yurii,Ghemri,Senior Staff,1/1/99
106838,Hatem,Luke,Senior Staff,1/1/99
106843,Mansur,Miara,Senior Engineer,1/1/99
106845,Urs,Niizuma,Engineer,1/1/99
106846,Eldridge,Bahi,Senior Staff,1/1/99
106847,Nagui,Luft,Senior Engineer,1/1/99
106850,Radhika,Puppe,Engineer,1/1/99
106852,Masali,Viele,Senior Engineer,1/1/99
106860,Otilia,Chvatal,Senior Engineer,1/1/99
106866,Fayez,Fiebach,Senior Engineer,1/1/99
106868,Roselyn,Tagansky,Senior Engineer,1/1/99
106875,Shigeaki,Hofmeyr,Senior Engineer,1/1/99
106885,Krisda,Chaudhury,Senior Engineer,1/1/99
106886,Bader,Guardalben,Engineer,1/1/99
106902,Mark,Pillow,Staff,1/1/99
106916,Selwyn,Murillo,Senior Engineer,1/1/99
106925,Jiakeng,Rando,Assistant Engineer,1/1/99
106926,Maya,Harbusch,Technique Leader,1/1/99
106927,Tayeb,Lindenbaum,Senior Engineer,1/1/99
106928,Hongzhu,Merks,Senior Engineer,1/1/99
106930,Morris,Brlek,Senior Engineer,1/1/99
106935,Kazuhiko,Farrow,Senior Staff,1/1/99
106943,Fai,Pintelas,Senior Engineer,1/1/99
106947,Mohua,Serra,Engineer,1/1/99
106953,Navid,Riesenhuber,Senior Staff,1/1/99
106968,Debaprosad,Mansanne,Senior Engineer,1/1/99
106971,Sanjai,Marchesini,Senior Staff,1/1/99
106981,Maren,Vilarrasa,Senior Engineer,1/1/99
106983,Angus,Maliniak,Senior Engineer,1/1/99
106985,Adhemar,Pfau,Senior Engineer,1/1/99
106994,Becky,Penttonen,Senior Engineer,1/1/99
106996,Dhritiman,Glinert,Technique Leader,1/1/99
106999,Marit,Hambrick,Staff,1/1/99
107000,Bowen,Uchoa,Technique Leader,1/1/99
107009,Pranjal,Harllee,Staff,1/1/99
107011,Gritta,Kitai,Staff,1/1/99
107012,Martine,Ertl,Senior Staff,1/1/99
107017,Nechama,Chartres,Senior Engineer,1/1/99
107018,Temple,Braunmuhl,Senior Engineer,1/1/99
107020,Janalee,Kuzuoka,Engineer,1/1/99
107025,Geoff,Sidje,Senior Engineer,1/1/99
107038,Saeko,Remmers,Technique Leader,1/1/99
107048,Yuchang,Litecky,Senior Engineer,1/1/99
107049,Fan,Jumpertz,Senior Engineer,1/1/99
107051,Shigeaki,Peyn,Senior Engineer,1/1/99
107053,Chinho,Macedo,Senior Staff,1/1/99
107062,Yaghout,Eldridge,Senior Staff,1/1/99
107065,Stafford,Pusterhofer,Staff,1/1/99
107070,Anestis,Aamodt,Senior Engineer,1/1/99
107076,Serenella,Akiyama,Senior Engineer,1/1/99
107077,Faiza,Dichev,Senior Engineer,1/1/99
107090,Stein,Ferretti,Senior Engineer,1/1/99
107101,Moni,Crabtree,Senior Engineer,1/1/99
107103,Ranga,Schapire,Senior Staff,1/1/99
107106,Dines,Orlowski,Senior Staff,1/1/99
107110,Wonhee,Lodder,Engineer,1/1/99
107119,Brewster,Ouhyoung,Technique Leader,1/1/99
107131,Lijie,Streng,Technique Leader,1/1/99
107134,Oscar,Rosti,Senior Engineer,1/1/99
107136,Sadun,Penz,Staff,1/1/99
107160,Wayne,Christianini,Senior Engineer,1/1/99
107171,Shridhar,Staudhammer,Senior Engineer,1/1/99
107173,Kellie,Luga,Senior Engineer,1/1/99
107178,Martins,Linnainmaa,Senior Engineer,1/1/99
107193,Indrajit,Foote,Senior Engineer,1/1/99
107203,Xiahua,Bain,Engineer,1/1/99
107205,Kasturi,Granlund,Senior Engineer,1/1/99
107212,Yoshimitsu,Garnick,Senior Engineer,1/1/99
107225,Becky,Peck,Senior Engineer,1/1/99
107227,Supot,Birge,Engineer,1/1/99
107246,Eran,Naudin,Senior Engineer,1/1/99
107249,Tamiya,Lanzelotte,Senior Engineer,1/1/99
107254,Dmitry,Simmen,Senior Engineer,1/1/99
107256,Tua,Milicia,Senior Engineer,1/1/99
107258,Parviz,Zaumen,Staff,1/1/99
107261,Arunas,Murtha,Staff,1/1/99
107262,Feiyu,Butterworth,Engineer,1/1/99
107264,Josyula,Chinin,Senior Engineer,1/1/99
107268,Wojceich,Schnelling,Senior Engineer,1/1/99
107270,Jianhua,Krogh,Staff,1/1/99
107276,Maja,Badache,Senior Engineer,1/1/99
107290,Reinhard,Jakobus,Senior Engineer,1/1/99
107293,Haldon,Ballarin,Staff,1/1/99
107295,Arif,Isaac,Staff,1/1/99
107302,Zhensheng,Grandbois,Engineer,1/1/99
107306,Shridhar,Segond,Senior Staff,1/1/99
107319,Chenyi,Raoux,Engineer,1/1/99
107320,Giordano,Chepyzhov,Senior Engineer,1/1/99
107321,Szabolcs,Vesna,Senior Engineer,1/1/99
107326,Tooru,Kornyak,Technique Leader,1/1/99
107327,Jahangir,Jeansoulin,Staff,1/1/99
107330,Navid,Bednarek,Staff,1/1/99
107332,Dmitry,Emmart,Senior Staff,1/1/99
107335,Adas,Maraist,Technique Leader,1/1/99
107340,JiYoung,Peroz,Engineer,1/1/99
107348,Ung,Picci,Senior Engineer,1/1/99
107349,Aral,Iwayama,Engineer,1/1/99
107370,Dekang,Etalle,Engineer,1/1/99
107371,Khaled,Stenning,Senior Engineer,1/1/99
107386,Nimmagadda,Uhrig,Engineer,1/1/99
107387,Oddvar,Perko,Senior Engineer,1/1/99
107390,Uri,Woycyznski,Senior Engineer,1/1/99
107391,Jaideep,Steinauer,Senior Engineer,1/1/99
107392,Chinho,Panangaden,Senior Engineer,1/1/99
107399,Yuqun,Ramamoorthy,Staff,1/1/99
107406,Chanjung,Bernick,Staff,1/1/99
107413,Val,Markovitch,Engineer,1/1/99
107422,Olivera,Crouzet,Senior Engineer,1/1/99
107424,Tsvetan,Skogmar,Senior Engineer,1/1/99
107425,Khaled,Bojadziev,Senior Engineer,1/1/99
107429,Takanari,Malinowski,Senior Engineer,1/1/99
107431,Valeska,Munck,Technique Leader,1/1/99
107440,Shimshon,Dulli,Senior Engineer,1/1/99
107450,Vivian,Munck,Staff,1/1/99
107451,Roddy,Zastre,Senior Engineer,1/1/99
107452,Shridhar,Bharadwaj,Senior Staff,1/1/99
107458,Zengping,Taneja,Senior Engineer,1/1/99
107466,Goo,Champarnaud,Technique Leader,1/1/99
107468,Kellie,Pelz,Staff,1/1/99
107472,Sachio,Conti,Staff,1/1/99
107473,Masamitsu,Benveniste,Senior Engineer,1/1/99
107488,Moto,Swiler,Engineer,1/1/99
107491,Paris,Dichev,Senior Engineer,1/1/99
107494,Sudhanshu,Heijenga,Senior Engineer,1/1/99
107495,Jaber,Buchter,Staff,1/1/99
107503,Kiyomitsu,Erev,Senior Staff,1/1/99
107504,Shao,Hoppenstand,Senior Engineer,1/1/99
107506,Kenroku,Guting,Senior Engineer,1/1/99
107510,Sven,Riexinger,Senior Engineer,1/1/99
107517,Haldon,Nannarelli,Staff,1/1/99
107526,Kwangjo,Setiz,Engineer,1/1/99
107531,Marie,Kugler,Senior Engineer,1/1/99
107533,Dipayan,Siepmann,Staff,1/1/99
107540,Jaques,Soloway,Senior Staff,1/1/99
107544,Sachio,Weiland,Engineer,1/1/99
107550,Aris,DasSarma,Senior Engineer,1/1/99
107553,Janche,Nittel,Senior Engineer,1/1/99
107584,Marsal,Magliocco,Senior Staff,1/1/99
107593,Freyja,Schwaller,Senior Engineer,1/1/99
107597,Vasilis,Schaft,Senior Engineer,1/1/99
107603,Harngdar,Rusmann,Senior Engineer,1/1/99
107604,Giordano,Boyle,Senior Engineer,1/1/99
107610,Frederique,Hempstead,Senior Staff,1/1/99
107616,Kasturi,Kamber,Senior Engineer,1/1/99
107620,Gift,Katiyar,Senior Engineer,1/1/99
107623,Yagil,Kilgour,Senior Engineer,1/1/99
107625,Quingbo,Schwabacher,Assistant Engineer,1/1/99
107636,Francesca,Bakhtari,Senior Engineer,1/1/99
107641,Seongbin,Lemarechal,Senior Engineer,1/1/99
107643,Hailing,Leppanen,Senior Engineer,1/1/99
107648,Radhia,Wixon,Technique Leader,1/1/99
107663,Mana,Nyrup,Technique Leader,1/1/99
107665,Alenka,Mayerwieser,Engineer,1/1/99
107669,Shirish,Kermarrec,Senior Engineer,1/1/99
107674,Xuejia,Saoudi,Senior Staff,1/1/99
107682,Georgi,Leonhardt,Senior Engineer,1/1/99
107684,Uma,Chandrasekhar,Senior Staff,1/1/99
107689,Shaowen,Krybus,Staff,1/1/99
107693,Kenton,Bharadwaj,Staff,1/1/99
107695,Babette,Cmelik,Senior Engineer,1/1/99
107697,Jaewoo,Babb,Engineer,1/1/99
107699,Mohan,Sherertz,Senior Engineer,1/1/99
107706,Haldon,Fordan,Technique Leader,1/1/99
107709,Terresa,Porenta,Engineer,1/1/99
107710,Jordanka,Oehlmann,Staff,1/1/99
107711,Theirry,Frezza,Technique Leader,1/1/99
107716,Hideo,Rosen,Senior Engineer,1/1/99
107718,Ibibia,Dehkordi,Engineer,1/1/99
107720,Zhanqiu,Cools,Senior Engineer,1/1/99
107732,Nigel,Encarnacion,Senior Engineer,1/1/99
107746,Kish,Barbanera,Staff,1/1/99
107747,Cathie,Erman,Senior Staff,1/1/99
107751,Adhemar,Fabrizio,Staff,1/1/99
107764,Moie,Mersereau,Engineer,1/1/99
107780,Masasuke,Gewali,Senior Engineer,1/1/99
107786,Ziva,Businaro,Senior Engineer,1/1/99
107791,Aram,Codenie,Staff,1/1/99
107794,Sudhanshu,Besancenot,Staff,1/1/99
107797,Wayne,Strandh,Senior Engineer,1/1/99
107800,Goncalo,Stenning,Senior Engineer,1/1/99
107806,Filipp,Sanella,Senior Engineer,1/1/99
107807,Narain,Granlund,Staff,1/1/99
107810,Richara,Trogemann,Senior Engineer,1/1/99
107811,Troy,Schrift,Senior Staff,1/1/99
107816,Xinyu,Validov,Senior Engineer,1/1/99
107817,Marsha,Velasco,Staff,1/1/99
107822,Hatem,Kroll,Senior Staff,1/1/99
107823,Nimmagadda,Bail,Senior Engineer,1/1/99
107825,Shounak,Hemaspaandra,Senior Engineer,1/1/99
107840,Krister,Hettesheimer,Senior Engineer,1/1/99
107852,Odysseas,Kroon,Staff,1/1/99
107856,Marin,Raczkowsky,Technique Leader,1/1/99
107858,Pragnesh,Cannane,Staff,1/1/99
107859,Ebru,Schlegelmilch,Staff,1/1/99
107871,Randy,Mukaidono,Technique Leader,1/1/99
107877,Karoline,Sudbeck,Technique Leader,1/1/99
107889,Chaoyi,Swab,Technique Leader,1/1/99
107892,Aral,Ambroszkiewicz,Senior Engineer,1/1/99
107914,Shih,Pietrzykowski,Engineer,1/1/99
107924,Achilleas,Georgakopoulos,Senior Staff,1/1/99
107929,Ranan,Hagimont,Senior Engineer,1/1/99
107935,Odysseas,Walstra,Senior Engineer,1/1/99
107938,Moie,Gils,Engineer,1/1/99
107951,Chirstian,Miyakawa,Engineer,1/1/99
107956,Oscal,Krichel,Engineer,1/1/99
107958,Zvonko,Boguraev,Engineer,1/1/99
107965,Zeydy,Merel,Senior Engineer,1/1/99
107975,Goncalo,Staudhammer,Senior Staff,1/1/99
107985,Hausi,Cools,Technique Leader,1/1/99
107996,Licheng,Nitta,Senior Staff,1/1/99
108005,Owen,Eiron,Engineer,1/1/99
108018,Subhankar,Halevi,Senior Engineer,1/1/99
108020,Marin,Norsworthy,Technique Leader,1/1/99
108022,Brigham,Gist,Senior Staff,1/1/99
108028,Przemyslawa,Hagimont,Senior Engineer,1/1/99
108034,Bernd,Senzako,Engineer,1/1/99
108042,Jayson,Chinal,Staff,1/1/99
108045,Ranga,Sinicrope,Staff,1/1/99
108048,Zhenhua,Dredge,Staff,1/1/99
108049,Eberhardt,Cyre,Senior Engineer,1/1/99
108050,Hairong,Sommer,Senior Engineer,1/1/99
108052,Khosrow,Kuhnemann,Senior Engineer,1/1/99
108060,Changho,Dayana,Senior Engineer,1/1/99
108064,Shimshon,Otillio,Senior Engineer,1/1/99
108078,Horward,Demian,Engineer,1/1/99
108085,Khun,Molenkamp,Senior Staff,1/1/99
108089,Pranjal,Kawashima,Technique Leader,1/1/99
108092,Uzi,Edelhoff,Senior Engineer,1/1/99
108096,Arun,Bazzichi,Senior Engineer,1/1/99
108109,Alassane,Holburn,Senior Engineer,1/1/99
108114,Leon,Kobara,Senior Engineer,1/1/99
108117,Sampalli,Griswold,Senior Engineer,1/1/99
108119,Qingxiang,Melton,Senior Engineer,1/1/99
108120,Pramod,Fetvedt,Senior Engineer,1/1/99
108121,Yolla,Roccetti,Engineer,1/1/99
108122,Moti,Terkki,Senior Staff,1/1/99
108125,Jayson,Pagter,Senior Staff,1/1/99
108126,Izaskun,Shackell,Senior Engineer,1/1/99
108128,Leaf,Motley,Senior Engineer,1/1/99
108136,Seongbin,Koprowski,Senior Staff,1/1/99
108137,Panayotis,Ermel,Engineer,1/1/99
108138,Berto,Middleton,Senior Staff,1/1/99
108139,Marin,Mersereau,Senior Engineer,1/1/99
108144,Ult,Isard,Staff,1/1/99
108148,Szabolcs,Tyugu,Engineer,1/1/99
108150,Shrikanth,Peternell,Senior Engineer,1/1/99
108151,Shakhar,Leslie,Staff,1/1/99
108153,Lene,Puppo,Senior Staff,1/1/99
108161,Moie,Butterworth,Staff,1/1/99
108166,Akeno,Manders,Senior Engineer,1/1/99
108176,Aksel,Piazza,Senior Engineer,1/1/99
108179,Constantijn,Crelier,Senior Engineer,1/1/99
108181,Ulises,Passino,Senior Engineer,1/1/99
108184,Kien,Merks,Senior Engineer,1/1/99
108187,Martina,Hennings,Engineer,1/1/99
108188,Shen,Androutsos,Engineer,1/1/99
108197,Divine,Maraist,Senior Staff,1/1/99
108201,Mariangiola,Boreale,Senior Engineer,1/1/99
108204,Ibibia,Penz,Engineer,1/1/99
108217,Mohan,Munoz,Senior Staff,1/1/99
108218,Akeel,Piveteau,Senior Engineer,1/1/99
108223,Henk,Cangellaris,Technique Leader,1/1/99
108227,Brigham,Przulj,Senior Engineer,1/1/99
108229,Junichi,Kroll,Senior Engineer,1/1/99
108235,Bokyung,Emden,Engineer,1/1/99
108237,Kazuhisa,Morris,Senior Engineer,1/1/99
108240,Masaki,Perl,Engineer,1/1/99
108241,Fumino,DiGiano,Senior Staff,1/1/99
108244,Torsten,Savasere,Senior Engineer,1/1/99
108247,Kazuhira,Lukaszewicz,Engineer,1/1/99
108251,Adhemar,Muhling,Engineer,1/1/99
108260,Itzchak,Griswold,Engineer,1/1/99
108262,Yannis,Alpay,Senior Engineer,1/1/99
108279,Kellie,Chepyzhov,Senior Engineer,1/1/99
108285,Kayoko,Bain,Senior Engineer,1/1/99
108293,Sedat,Foong,Senior Engineer,1/1/99
108317,Garnet,Rajcani,Engineer,1/1/99
108321,Yunming,Lorys,Senior Engineer,1/1/99
108325,Sudharsan,Puppo,Senior Engineer,1/1/99
108329,Basant,Hutton,Staff,1/1/99
108330,JoAnne,Jiafu,Staff,1/1/99
108332,Genevieve,Swick,Senior Engineer,1/1/99
108338,Sadok,Schauser,Senior Engineer,1/1/99
108349,Aloys,Birta,Engineer,1/1/99
108358,Indrajit,Assaf,Senior Engineer,1/1/99
108360,Baocai,Bain,Senior Engineer,1/1/99
108363,Aloke,Luef,Staff,1/1/99
108364,Jiafu,Chelton,Senior Engineer,1/1/99
108369,Boguslaw,Isaak,Engineer,1/1/99
108370,Hisao,Gilg,Senior Engineer,1/1/99
108374,Masasuke,Speckmann,Senior Engineer,1/1/99
108391,Naftali,Pocchiola,Senior Staff,1/1/99
108408,Jahangir,Theuretzbacher,Technique Leader,1/1/99
108409,Malu,Warwick,Senior Staff,1/1/99
108410,Sanjai,Smailagic,Senior Engineer,1/1/99
108414,Mabry,Stellhorn,Senior Engineer,1/1/99
108423,Tomokazu,Hatcliff,Engineer,1/1/99
108433,Henk,Schaad,Senior Engineer,1/1/99
108443,Lenore,Polajnar,Staff,1/1/99
108447,Jaques,Welham,Staff,1/1/99
108452,Nishit,Wilharm,Engineer,1/1/99
108453,Ipke,Chappelet,Engineer,1/1/99
108458,Shakhar,Noriega,Senior Engineer,1/1/99
108466,Xuejun,Middleton,Senior Engineer,1/1/99
108474,Stella,Schaft,Senior Engineer,1/1/99
108478,Abdelghani,Munos,Engineer,1/1/99
108483,Steve,Pappas,Senior Engineer,1/1/99
108495,Susuma,Dayana,Senior Engineer,1/1/99
108496,Yishai,Adachi,Staff,1/1/99
108498,Juichirou,Lanphier,Senior Engineer,1/1/99
108502,Munir,Spieker,Senior Engineer,1/1/99
108503,Krisda,Badr,Senior Engineer,1/1/99
108505,Arvin,Iwayama,Senior Engineer,1/1/99
108507,Marsja,Lund,Staff,1/1/99
108508,Leni,Lunt,Senior Engineer,1/1/99
108517,Shaibal,Matheson,Technique Leader,1/1/99
108518,Khue,Douceur,Senior Engineer,1/1/99
108523,Hongzhu,Lorho,Engineer,1/1/99
108524,Radhia,Chinal,Senior Engineer,1/1/99
108557,Shounak,Eterovic,Senior Engineer,1/1/99
108561,Kasturi,Luft,Senior Engineer,1/1/99
108569,Vidar,Siochi,Staff,1/1/99
108572,Giri,Shigei,Senior Engineer,1/1/99
108585,Badri,Vasanthakumar,Engineer,1/1/99
108588,Shahaf,Coney,Senior Engineer,1/1/99
108597,Kazuhira,Einsfeld,Senior Engineer,1/1/99
108612,Ung,Joslin,Senior Engineer,1/1/99
108613,Jouni,Schmittgen,Staff,1/1/99
108616,Fan,Feldmann,Senior Engineer,1/1/99
108617,Hercules,Isard,Senior Engineer,1/1/99
108630,Houman,Pelz,Staff,1/1/99
108641,Atreye,Schueller,Senior Engineer,1/1/99
108664,Jaroslava,Rodham,Engineer,1/1/99
108665,Heeju,Parascandalo,Technique Leader,1/1/99
108668,Maia,Staelin,Senior Staff,1/1/99
108669,Jeanne,Garnham,Technique Leader,1/1/99
108671,Aris,Bugrara,Staff,1/1/99
108684,Yoshinari,Peternell,Senior Engineer,1/1/99
108685,Yoshinari,Aseltine,Engineer,1/1/99
108686,Chenxi,Gadepally,Senior Engineer,1/1/99
108692,Danco,Maquelin,Engineer,1/1/99
108695,Mrinalini,Zeilberger,Senior Engineer,1/1/99
108700,Sarita,Stanfel,Senior Staff,1/1/99
108704,Kwee,Luef,Staff,1/1/99
108713,Yinghua,Heering,Senior Engineer,1/1/99
108717,Heng,Kitsuregawa,Senior Engineer,1/1/99
108721,Leucio,Pleszkun,Senior Staff,1/1/99
108731,Kazuhide,Zongker,Senior Staff,1/1/99
108746,Kwangyoen,Bodoff,Staff,1/1/99
108752,Vishwani,Frezza,Engineer,1/1/99
108753,Janalee,Terekhov,Engineer,1/1/99
108756,Anestis,Gruenwald,Technique Leader,1/1/99
108758,Yuichiro,Covnot,Senior Staff,1/1/99
108761,Nahid,Mandell,Technique Leader,1/1/99
108763,Sadegh,Cooke,Staff,1/1/99
108765,Nidapan,Fadgyas,Senior Engineer,1/1/99
108770,Ugo,Onuegbe,Senior Engineer,1/1/99
108777,Nimmagadda,Lubachevsky,Senior Engineer,1/1/99
108779,Frazer,Mikschl,Senior Engineer,1/1/99
108786,Weicheng,Murtafg,Senior Engineer,1/1/99
108794,Basil,Bamford,Senior Engineer,1/1/99
108801,Supot,Landherr,Senior Engineer,1/1/99
108802,Marit,Angiulli,Senior Engineer,1/1/99
108808,Gal,Roisin,Senior Engineer,1/1/99
108819,Masato,Honglei,Senior Engineer,1/1/99
108822,Sachem,Senzako,Senior Engineer,1/1/99
108823,Teiji,Litzkow,Senior Engineer,1/1/99
108824,Kensyu,Pileggi,Engineer,1/1/99
108825,Kaijung,Danecki,Senior Engineer,1/1/99
108828,Arup,Denti,Senior Engineer,1/1/99
108829,Idoia,Miake,Senior Engineer,1/1/99
108833,Eirik,Milicic,Senior Engineer,1/1/99
108839,Denis,Felcyn,Senior Engineer,1/1/99
108840,Greger,Holburn,Engineer,1/1/99
108841,Otmar,Dayang,Senior Engineer,1/1/99
108842,Giordano,Heijenga,Staff,1/1/99
108845,Randy,Hemaspaandra,Senior Engineer,1/1/99
108867,Sushant,Suwa,Senior Staff,1/1/99
108881,Yurij,Detkin,Senior Engineer,1/1/99
108887,Yuchang,Stranks,Senior Engineer,1/1/99
108893,Yuguang,Fandrianto,Senior Engineer,1/1/99
108899,Yakkov,McConalogue,Senior Engineer,1/1/99
108909,Isamu,Levergood,Engineer,1/1/99
108911,Shaz,Ramaiah,Senior Engineer,1/1/99
108915,Candido,Kalefeld,Senior Engineer,1/1/99
108925,Yonghoan,Serre,Staff,1/1/99
108931,Sudharsan,Valiente,Assistant Engineer,1/1/99
108935,Heather,Wilharm,Senior Engineer,1/1/99
108940,Barna,Baumann,Senior Engineer,1/1/99
108945,Baruch,Dolinsky,Senior Engineer,1/1/99
108946,Pasqua,Skafidas,Engineer,1/1/99
108947,Ottavia,Doering,Technique Leader,1/1/99
108950,Xiaoshan,Mateescu,Senior Engineer,1/1/99
108951,Jessie,Radwan,Engineer,1/1/99
108954,Kellie,Vieri,Senior Engineer,1/1/99
108956,Domenick,Tibblin,Senior Engineer,1/1/99
108963,Sanjiv,Barvinok,Senior Engineer,1/1/99
108969,Kiyotoshi,Halevi,Senior Engineer,1/1/99
108977,Otilia,Rettelbach,Technique Leader,1/1/99
108985,Masanao,Bressoud,Senior Engineer,1/1/99
108987,Yishai,Hardjono,Staff,1/1/99
108994,Shahar,Bashian,Technique Leader,1/1/99
108997,Arch,Liesche,Senior Engineer,1/1/99
108998,Zhiguo,Chinen,Senior Engineer,1/1/99
109000,Shugo,Angot,Senior Engineer,1/1/99
109010,Shaibal,Yavatkar,Senior Engineer,1/1/99
109015,Girolamo,Yoshizawa,Senior Engineer,1/1/99
109029,Bangqing,Ghazalie,Staff,1/1/99
109033,Tzu,Picco,Engineer,1/1/99
109034,Oscal,Atrawala,Senior Engineer,1/1/99
109037,Susanne,Mawatari,Senior Engineer,1/1/99
109046,Huan,Fontan,Senior Engineer,1/1/99
109052,Xianlong,McFarlin,Senior Engineer,1/1/99
109059,Premsyl,Vendrig,Senior Engineer,1/1/99
109083,Moto,Merel,Staff,1/1/99
109090,Mircea,Bale,Engineer,1/1/99
109098,Koldo,Bale,Staff,1/1/99
109105,Duri,Vieri,Engineer,1/1/99
109106,Akeno,Sichman,Engineer,1/1/99
109107,Arra,Stifter,Senior Engineer,1/1/99
109111,Dietrich,Veevers,Senior Engineer,1/1/99
109114,Kwangyoen,Azevdeo,Engineer,1/1/99
109116,Rosella,Chinen,Engineer,1/1/99
109121,Demin,Hoogerwoord,Senior Engineer,1/1/99
109125,Adly,Piveteau,Staff,1/1/99
109129,Gro,Oxenboll,Staff,1/1/99
109138,Theron,Fujisawa,Staff,1/1/99
109147,Tetsushi,Dengi,Senior Engineer,1/1/99
109152,Seongbin,Ginneken,Technique Leader,1/1/99
109153,Rasikan,Ohori,Senior Engineer,1/1/99
109155,Serenella,Gill,Engineer,1/1/99
109159,Zito,Oxenboll,Engineer,1/1/99
109161,Aria,Manders,Senior Engineer,1/1/99
109164,Martijn,Slaats,Senior Engineer,1/1/99
109169,Venkatesan,Jonsson,Senior Engineer,1/1/99
109171,Rafael,Grabner,Senior Engineer,1/1/99
109174,Sanjiv,Zschoche,Senior Engineer,1/1/99
109175,Hatsukazu,Kornyak,Senior Engineer,1/1/99
109180,Nevin,Rousseau,Senior Staff,1/1/99
109182,Kwan,Cardazo,Senior Engineer,1/1/99
109184,Magy,Bala,Senior Engineer,1/1/99
109185,Heejo,Rullman,Assistant Engineer,1/1/99
109193,Garnet,Scharstein,Senior Engineer,1/1/99
109204,Paris,Ratnakar,Engineer,1/1/99
109218,Shakhar,Alblas,Senior Staff,1/1/99
109223,Jaewoo,Yoshimura,Senior Engineer,1/1/99
109231,Jianwen,Schiper,Senior Engineer,1/1/99
109243,Arvin,Kemmerer,Senior Engineer,1/1/99
109255,Claudi,Crabtree,Staff,1/1/99
